Entity,Code,Year,all years
Dwingeloo,,1988,3712.0
Dwingeloo,,2000,3712.0
Dwingeloo,,2005,3712.0
Dwingeloo,,2019,3712.0
Dwingeloo,,2020,3712.0
Echt,,1988,16852.0
Echt,,2000,19026.0
Echt,,2005,19026.0
Echt,,2019,19026.0
Echt,,2020,19026.0
Echteld,,1988,6442.0
Echteld,,2000,6705.0
Echteld,,2005,6705.0
Echteld,,2019,6705.0
Echteld,,2020,6705.0
Echt-Susteren,,1988,32322.0
Echt-Susteren,,2000,32322.0
Echt-Susteren,,2005,32322.0
Echt-Susteren,,2019,31638.0
Echt-Susteren,,2020,31610.0
Edam-Volendam,,1988,24406.0
Edam-Volendam,,2000,27460.0
Edam-Volendam,,2005,28333.0
Edam-Volendam,,2019,36099.0
Edam-Volendam,,2020,36197.0
Ede,,1988,91246.0
Ede,,2000,101700.0
Ede,,2005,106416.0
Ede,,2019,115710.0
Ede,,2020,117165.0
Eelde,,1988,10404.0
Eelde,,2000,10404.0
Eelde,,2005,10404.0
Eelde,,2019,10404.0
Eelde,,2020,10404.0
Eemnes,,1988,7282.0
Eemnes,,2000,8619.0
Eemnes,,2005,8785.0
Eemnes,,2019,9113.0
Eemnes,,2020,9247.0
Eemsdelta,,1988,44846.0
Eemsdelta,,2000,44846.0
Eemsdelta,,2005,44846.0
Eemsdelta,,2019,44846.0
Eemsdelta,,2020,44846.0
Eemsdelta,,2026,44846.0
Eemsmond,,1988,16432.0
Eemsmond,,2000,16432.0
Eemsmond,,2005,16745.0
Eemsmond,,2019,16745.0
Eemsmond,,2020,16745.0
Eenrum,,1988,2417.0
Eenrum,,2000,2417.0
Eenrum,,2005,2417.0
Eenrum,,2019,2417.0
Eenrum,,2020,2417.0
Eersel,,1988,12241.0
Eersel,,2000,18301.0
Eersel,,2005,18295.0
Eersel,,2019,19110.0
Eersel,,2020,19313.0
Egmond,,1988,11081.0
Egmond,,2000,11377.0
Egmond,,2005,11377.0
Egmond,,2019,11377.0
Egmond,,2020,11377.0
Eibergen,,1988,16179.0
Eibergen,,2000,16580.0
Eibergen,,2005,16580.0
Eibergen,,2019,16580.0
Eibergen,,2020,16580.0
Eijsden,,1988,10996.0
Eijsden,,2000,12137.0
Eijsden,,2005,11751.0
Eijsden,,2019,11751.0
Eijsden,,2020,11751.0
Eijsden-Margraten,,1988,25658.0
Eijsden-Margraten,,2000,25658.0
Eijsden-Margraten,,2005,25658.0
Eijsden-Margraten,,2019,25658.0
Eijsden-Margraten,,2020,25768.0
Eindhoven,,1988,191002.0
Eindhoven,,2000,201728.0
Eindhoven,,2005,208455.0
Eindhoven,,2019,231642.0
Eindhoven,,2020,234394.0
Elburg,,1988,20439.0
Elburg,,2000,21624.0
Elburg,,2005,22032.0
Elburg,,2019,23086.0
Elburg,,2020,23161.0
Elst,,1988,17413.0
Elst,,2000,16733.0
Elst,,2005,16733.0
Elst,,2019,16733.0
Elst,,2020,16733.0
Emmen,,1988,92323.0
Emmen,,2000,105972.0
Emmen,,2005,108617.0
Emmen,,2019,107113.0
Emmen,,2020,107048.0
Enkhuizen,,1988,15874.0
Enkhuizen,,2000,16946.0
Enkhuizen,,2005,17308.0
Enkhuizen,,2019,18507.0
Enkhuizen,,2020,18591.0
Enschede,,1988,144695.0
Enschede,,2000,149505.0
Enschede,,2005,153679.0
Enschede,,2019,158986.0
Enschede,,2020,159640.0
Epe,,1988,33987.0
Epe,,2000,33081.0
Epe,,2005,33108.0
Epe,,2019,33145.0
Epe,,2020,33178.0
Ermelo,,1988,25441.0
Ermelo,,2000,26760.0
Ermelo,,2005,26414.0
Ermelo,,2019,26858.0
Ermelo,,2020,27008.0
Erp,,1988,6144.0
Erp,,2000,6144.0
Erp,,2005,6144.0
Erp,,2019,6144.0
Erp,,2020,6144.0
Esch,,1988,1856.0
Esch,,2000,1856.0
Esch,,2005,1856.0
Esch,,2019,1856.0
Esch,,2020,1856.0
Etten-Leur,,1988,31989.0
Etten-Leur,,2000,37023.0
Etten-Leur,,2005,39860.0
Etten-Leur,,2019,43774.0
Etten-Leur,,2020,43878.0
Ezinge,,1988,1857.0
Ezinge,,2000,1857.0
Ezinge,,2005,1857.0
Ezinge,,2019,1857.0
Ezinge,,2020,1857.0
Ferwerderadeel,,1988,9098.0
Ferwerderadeel,,2000,9098.0
Ferwerderadeel,,2005,9098.0
Ferwerderadeel,,2019,9098.0
Ferwerderadeel,,2020,9098.0
Ferwerderadiel,,1988,8753.0
Ferwerderadiel,,2000,8753.0
Ferwerderadiel,,2005,8967.0
Ferwerderadiel,,2019,8967.0
Ferwerderadiel,,2020,8967.0
Fijnaart en Heijningen,,1988,6126.0
Fijnaart en Heijningen,,2000,6126.0
Fijnaart en Heijningen,,2005,6126.0
Fijnaart en Heijningen,,2019,6126.0
Fijnaart en Heijningen,,2020,6126.0
Finsterwolde,,1988,2592.0
Finsterwolde,,2000,2592.0
Finsterwolde,,2005,2592.0
Finsterwolde,,2019,2592.0
Finsterwolde,,2020,2592.0
Franekeradeel,,1988,20954.0
Franekeradeel,,2000,20173.0
Franekeradeel,,2005,20972.0
Franekeradeel,,2019,20972.0
Franekeradeel,,2020,20972.0
De Friese Meren,,1988,52253.0
De Friese Meren,,2000,52253.0
De Friese Meren,,2005,52253.0
De Friese Meren,,2019,52253.0
De Friese Meren,,2020,52253.0
De Friese Meren,,2026,52253.0
De Fryske Marren,,1988,51430.0
De Fryske Marren,,2000,51430.0
De Fryske Marren,,2005,51430.0
De Fryske Marren,,2019,51430.0
De Fryske Marren,,2020,51564.0
Gaasterlân-Sleat,,1988,9130.0
Gaasterlân-Sleat,,2000,10113.0
Gaasterlân-Sleat,,2005,10208.0
Gaasterlân-Sleat,,2019,10208.0
Gaasterlân-Sleat,,2020,10208.0
Gasselte,,1988,4185.0
Gasselte,,2000,4185.0
Gasselte,,2005,4185.0
Gasselte,,2019,4185.0
Gasselte,,2020,4185.0
Geertruidenberg,,1988,6631.0
Geertruidenberg,,2000,21139.0
Geertruidenberg,,2005,20856.0
Geertruidenberg,,2019,21515.0
Geertruidenberg,,2020,21544.0
Geffen,,1988,4914.0
Geffen,,2000,4914.0
Geffen,,2005,4914.0
Geffen,,2019,4914.0
Geffen,,2020,4914.0
Geldermalsen,,1988,21815.0
Geldermalsen,,2000,24453.0
Geldermalsen,,2005,26184.0
Geldermalsen,,2019,26184.0
Geldermalsen,,2020,26184.0
Geldrop,,1988,25742.0
Geldrop,,2000,27566.0
Geldrop,,2005,27566.0
Geldrop,,2019,27566.0
Geldrop,,2020,27566.0
Geldrop-Mierlo,,1988,37846.0
Geldrop-Mierlo,,2000,37846.0
Geldrop-Mierlo,,2005,37846.0
Geldrop-Mierlo,,2019,39595.0
Geldrop-Mierlo,,2020,39726.0
Geleen,,1988,33777.0
Geleen,,2000,34052.0
Geleen,,2005,34052.0
Geleen,,2019,34052.0
Geleen,,2020,34052.0
Gemert,,1988,17298.0
Gemert,,2000,17298.0
Gemert,,2005,17298.0
Gemert,,2019,17298.0
Gemert,,2020,17298.0
Gemert-Bakel,,1988,27499.0
Gemert-Bakel,,2000,27499.0
Gemert-Bakel,,2005,27882.0
Gemert-Bakel,,2019,30447.0
Gemert-Bakel,,2020,30723.0
Gendringen,,1988,20101.0
Gendringen,,2000,20869.0
Gendringen,,2005,20869.0
Gendringen,,2019,20869.0
Gendringen,,2020,20869.0
Gendt,,1988,6903.0
Gendt,,2000,7239.0
Gendt,,2005,7239.0
Gendt,,2019,7239.0
Gendt,,2020,7239.0
Genemuiden,,1988,7455.0
Genemuiden,,2000,9176.0
Genemuiden,,2005,9176.0
Genemuiden,,2019,9176.0
Genemuiden,,2020,9176.0
Gennep,,1988,16234.0
Gennep,,2000,16811.0
Gennep,,2005,16823.0
Gennep,,2019,17071.0
Gennep,,2020,16921.0
Giessenlanden,,1988,14181.0
Giessenlanden,,2000,14178.0
Giessenlanden,,2005,14436.0
Giessenlanden,,2019,14436.0
Giessenlanden,,2020,14436.0
Gieten,,1988,5865.0
Gieten,,2000,5865.0
Gieten,,2005,5865.0
Gieten,,2019,5865.0
Gieten,,2020,5865.0
Gilze en Rijen,,1988,22031.0
Gilze en Rijen,,2000,24241.0
Gilze en Rijen,,2005,25196.0
Gilze en Rijen,,2019,26431.0
Gilze en Rijen,,2020,26431.0
Goedereede,,1988,10639.0
Goedereede,,2000,11214.0
Goedereede,,2005,11591.0
Goedereede,,2019,11591.0
Goedereede,,2020,11591.0
Goeree-Overflakkee,,1988,49611.0
Goeree-Overflakkee,,2000,49611.0
Goeree-Overflakkee,,2005,49611.0
Goeree-Overflakkee,,2019,49611.0
Goeree-Overflakkee,,2020,50049.0
Goes,,1988,31731.0
Goes,,2000,35768.0
Goes,,2005,36783.0
Goes,,2019,37653.0
Goes,,2020,38082.0
Goirle,,1988,18670.0
Goirle,,2000,22303.0
Goirle,,2005,22392.0
Goirle,,2019,23793.0
Goirle,,2020,23904.0
Gooise Meren,,1988,57715.0
Gooise Meren,,2000,57715.0
Gooise Meren,,2005,57715.0
Gooise Meren,,2019,57715.0
Gooise Meren,,2020,58055.0
Goor,,1988,11757.0
Goor,,2000,12363.0
Goor,,2005,12363.0
Goor,,2019,12363.0
Goor,,2020,12363.0
Gorinchem,,1988,27942.0
Gorinchem,,2000,33602.0
Gorinchem,,2005,34352.0
Gorinchem,,2019,36682.0
Gorinchem,,2020,37022.0
Gorssel,,1988,13557.0
Gorssel,,2000,13260.0
Gorssel,,2005,13260.0
Gorssel,,2019,13260.0
Gorssel,,2020,13260.0
Gouda,,1988,62321.0
Gouda,,2000,71918.0
Gouda,,2005,71781.0
Gouda,,2019,73181.0
Gouda,,2020,73427.0
Graafstroom,,1988,9102.0
Graafstroom,,2000,9539.0
Graafstroom,,2005,9685.0
Graafstroom,,2019,9685.0
Graafstroom,,2020,9685.0
Graft-De Rijp,,1988,5411.0
Graft-De Rijp,,2000,6301.0
Graft-De Rijp,,2005,6537.0
Graft-De Rijp,,2019,6537.0
Graft-De Rijp,,2020,6537.0
Gramsbergen,,1988,6059.0
Gramsbergen,,2000,6483.0
Gramsbergen,,2005,6483.0
Gramsbergen,,2019,6483.0
Gramsbergen,,2020,6483.0
Grathem,,1988,2861.0
Grathem,,2000,2861.0
Grathem,,2005,2861.0
Grathem,,2019,2861.0
Grathem,,2020,2861.0
Grave,,1988,10398.0
Grave,,2000,12580.0
Grave,,2005,12858.0
Grave,,2019,12483.0
Grave,,2020,12436.0
's-Graveland,,1988,9189.0
's-Graveland,,2000,9260.0
's-Graveland,,2005,9260.0
's-Graveland,,2019,9260.0
's-Graveland,,2020,9260.0
's-Gravendeel,,1988,8400.0
's-Gravendeel,,2000,8725.0
's-Gravendeel,,2005,8921.0
's-Gravendeel,,2019,8921.0
's-Gravendeel,,2020,8921.0
's-Gravenhage (gemeente),,1988,444313.0
's-Gravenhage (gemeente),,2000,441094.0
's-Gravenhage (gemeente),,2005,472096.0
's-Gravenhage (gemeente),,2019,537833.0
's-Gravenhage (gemeente),,2020,545838.0
's-Gravenmoer,,1988,2129.0
's-Gravenmoer,,2000,2129.0
's-Gravenmoer,,2005,2129.0
's-Gravenmoer,,2019,2129.0
's-Gravenmoer,,2020,2129.0
's-Gravenzande,,1988,18259.0
's-Gravenzande,,2000,19155.0
's-Gravenzande,,2005,19155.0
's-Gravenzande,,2019,19155.0
's-Gravenzande,,2020,19155.0
Grijpskerk,,1988,4267.0
Grijpskerk,,2000,4267.0
Grijpskerk,,2005,4267.0
Grijpskerk,,2019,4267.0
Grijpskerk,,2020,4267.0
Groenlo,,1988,8897.0
Groenlo,,2000,9088.0
Groenlo,,2005,30416.0
Groenlo,,2019,30416.0
Groenlo,,2020,30416.0
Groesbeek,,1988,18092.0
Groesbeek,,2000,19169.0
Groesbeek,,2005,18773.0
Groesbeek,,2019,18773.0
Groesbeek,,2020,18773.0
Groningen (gemeente),,1988,167929.0
Groningen (gemeente),,2000,173139.0
Groningen (gemeente),,2005,180604.0
Groningen (gemeente),,2019,231299.0
Groningen (gemeente),,2020,232874.0
Grootegast,,1988,8848.0
Grootegast,,2000,11767.0
Grootegast,,2005,12048.0
Grootegast,,2019,12048.0
Grootegast,,2020,12048.0
Grubbenvorst,,1988,6679.0
Grubbenvorst,,2000,6866.0
Grubbenvorst,,2005,6866.0
Grubbenvorst,,2019,6866.0
Grubbenvorst,,2020,6866.0
Gulpen,,1988,7118.0
Gulpen,,2000,7118.0
Gulpen,,2005,7118.0
Gulpen,,2019,7118.0
Gulpen,,2020,7118.0
Gulpen-Wittem,,1988,15460.0
Gulpen-Wittem,,2000,15460.0
Gulpen-Wittem,,2005,15044.0
Gulpen-Wittem,,2019,14246.0
Gulpen-Wittem,,2020,14171.0
Haaksbergen,,1988,22462.0
Haaksbergen,,2000,23885.0
Haaksbergen,,2005,24267.0
Haaksbergen,,2019,24277.0
Haaksbergen,,2020,24311.0
Haaren,,1988,5151.0
Haaren,,2000,13982.0
Haaren,,2005,13914.0
Haaren,,2019,14195.0
Haaren,,2020,14370.0
Haarlem,,1988,148740.0
Haarlem,,2000,148484.0
Haarlem,,2005,146739.0
Haarlem,,2019,161265.0
Haarlem,,2020,162902.0
Haarlemmerliede en Spaarnwoude,,1988,4900.0
Haarlemmerliede en Spaarnwoude,,2000,5370.0
Haarlemmerliede en Spaarnwoude,,2005,5552.0
Haarlemmerliede en Spaarnwoude,,2019,5552.0
Haarlemmerliede en Spaarnwoude,,2020,5552.0
Haarlemmermeer,,1988,91369.0
Haarlemmermeer,,2000,111155.0
Haarlemmermeer,,2005,131816.0
Haarlemmermeer,,2019,154235.0
Haarlemmermeer,,2020,156002.0
Haelen,,1988,5868.0
Haelen,,2000,10023.0
Haelen,,2005,9952.0
Haelen,,2019,9952.0
Haelen,,2020,9952.0
Halderberge,,1988,29645.0
Halderberge,,2000,29645.0
Halderberge,,2005,29537.0
Halderberge,,2019,30194.0
Halderberge,,2020,30284.0
Halsteren,,1988,12550.0
Halsteren,,2000,12550.0
Halsteren,,2005,12550.0
Halsteren,,2019,12550.0
Halsteren,,2020,12550.0
Den Ham,,1988,14568.0
Den Ham,,2000,14939.0
Den Ham,,2005,14939.0
Den Ham,,2019,14939.0
Den Ham,,2020,14939.0
Haps,,1988,2727.0
Haps,,2000,2727.0
Haps,,2005,2727.0
Haps,,2019,2727.0
Haps,,2020,2727.0
Hardenberg,,1988,32087.0
Hardenberg,,2000,35028.0
Hardenberg,,2005,57855.0
Hardenberg,,2019,60574.0
Hardenberg,,2020,60948.0
Harderwijk,,1988,34255.0
Harderwijk,,2000,39745.0
Harderwijk,,2005,40879.0
Harderwijk,,2019,47581.0
Harderwijk,,2020,48414.0
Hardinxveld-Giessendam,,1988,16591.0
Hardinxveld-Giessendam,,2000,17760.0
Hardinxveld-Giessendam,,2005,17799.0
Hardinxveld-Giessendam,,2019,18051.0
Hardinxveld-Giessendam,,2020,18295.0
Haren,,1988,18340.0
Haren,,2000,18583.0
Haren,,2005,19134.0
Haren,,2019,19134.0
Haren,,2020,19134.0
Harenkarspel,,1988,6191.0
Harenkarspel,,2000,14931.0
Harenkarspel,,2005,15794.0
Harenkarspel,,2019,15794.0
Harenkarspel,,2020,15794.0
Harlingen,,1988,15825.0
Harlingen,,2000,15426.0
Harlingen,,2005,15959.0
Harlingen,,2019,15758.0
Harlingen,,2020,15722.0
Harmelen,,1988,7632.0
Harmelen,,2000,7989.0
Harmelen,,2005,7989.0
Harmelen,,2019,7989.0
Harmelen,,2020,7989.0
Hasselt,,1988,6781.0
Hasselt,,2000,7631.0
Hasselt,,2005,7631.0
Hasselt,,2019,7631.0
Hasselt,,2020,7631.0
Hattem,,1988,11587.0
Hattem,,2000,11637.0
Hattem,,2005,11756.0
Hattem,,2019,12173.0
Hattem,,2020,12209.0
Havelte,,1988,5724.0
Havelte,,2000,5724.0
Havelte,,2005,5724.0
Havelte,,2019,5724.0
Havelte,,2020,5724.0
Hazerswoude,,1988,11448.0
Hazerswoude,,2000,11448.0
Hazerswoude,,2005,11448.0
Hazerswoude,,2019,11448.0
Hazerswoude,,2020,11448.0
Hedel,,1988,3847.0
Hedel,,2000,3847.0
Hedel,,2005,3847.0
Hedel,,2019,3847.0
Hedel,,2020,3847.0
Heel,,1988,8346.0
Heel,,2000,8346.0
Heel,,2005,8333.0
Heel,,2019,8333.0
Heel,,2020,8333.0
Heel en Panheel,,1988,4373.0
Heel en Panheel,,2000,4373.0
Heel en Panheel,,2005,4373.0
Heel en Panheel,,2019,4373.0
Heel en Panheel,,2020,4373.0
Heemskerk,,1988,32804.0
Heemskerk,,2000,35921.0
Heemskerk,,2005,36439.0
Heemskerk,,2019,39164.0
Heemskerk,,2020,39182.0
Heemstede,,1988,26254.0
Heemstede,,2000,25879.0
Heemstede,,2005,25644.0
Heemstede,,2019,27286.0
Heemstede,,2020,27234.0
Heerde,,1988,18239.0
Heerde,,2000,18130.0
Heerde,,2005,18334.0
Heerde,,2019,18546.0
Heerde,,2020,18589.0
Heerenveen,,1988,37505.0
Heerenveen,,2000,40437.0
Heerenveen,,2005,42802.0
Heerenveen,,2019,50257.0
Heerenveen,,2020,50493.0
Heerewaarden,,1988,1132.0
Heerewaarden,,2000,1132.0
Heerewaarden,,2005,1132.0
Heerewaarden,,2019,1132.0
Heerewaarden,,2020,1132.0
Heerhugowaard,,1988,35450.0
Heerhugowaard,,2000,44246.0
Heerhugowaard,,2005,48267.0
Heerhugowaard,,2019,56742.0
Heerhugowaard,,2020,57587.0
Heerjansdam,,1988,3293.0
Heerjansdam,,2000,3509.0
Heerjansdam,,2005,3509.0
Heerjansdam,,2019,3509.0
Heerjansdam,,2020,3509.0
Heerlen,,1988,94321.0
Heerlen,,2000,95147.0
Heerlen,,2005,92542.0
Heerlen,,2019,86832.0
Heerlen,,2020,87086.0
Heesch,,1988,11035.0
Heesch,,2000,11035.0
Heesch,,2005,11035.0
Heesch,,2019,11035.0
Heesch,,2020,11035.0
Heeswijk-Dinther,,1988,8272.0
Heeswijk-Dinther,,2000,8272.0
Heeswijk-Dinther,,2005,8272.0
Heeswijk-Dinther,,2019,8272.0
Heeswijk-Dinther,,2020,8272.0
Heeze,,1988,9047.0
Heeze,,2000,9047.0
Heeze,,2005,9047.0
Heeze,,2019,9047.0
Heeze,,2020,9047.0
Heeze-Leende,,1988,15324.0
Heeze-Leende,,2000,15324.0
Heeze-Leende,,2005,15207.0
Heeze-Leende,,2019,15964.0
Heeze-Leende,,2020,16152.0
Hefshuizen,,1988,10664.0
Hefshuizen,,2000,10664.0
Hefshuizen,,2005,10664.0
Hefshuizen,,2019,10664.0
Hefshuizen,,2020,10664.0
Heiloo,,1988,20428.0
Heiloo,,2000,21751.0
Heiloo,,2005,22106.0
Heiloo,,2019,23464.0
Heiloo,,2020,23968.0
Heino,,1988,7109.0
Heino,,2000,7857.0
Heino,,2005,7857.0
Heino,,2019,7857.0
Heino,,2020,7857.0
Helden,,1988,17452.0
Helden,,2000,19390.0
Helden,,2005,19588.0
Helden,,2019,19588.0
Helden,,2020,19588.0
Den Helder,,1988,62372.0
Den Helder,,2000,59441.0
Den Helder,,2005,59446.0
Den Helder,,2019,55604.0
Den Helder,,2020,56296.0
Hellendoorn,,1988,34097.0
Hellendoorn,,2000,35674.0
Hellendoorn,,2005,36172.0
Hellendoorn,,2019,35808.0
Hellendoorn,,2020,35916.0
Hellevoetsluis,,1988,33250.0
Hellevoetsluis,,2000,38358.0
Hellevoetsluis,,2005,40125.0
Hellevoetsluis,,2019,40049.0
Hellevoetsluis,,2020,40142.0
Helmond,,1988,65307.0
Helmond,,2000,80098.0
Helmond,,2005,85829.0
Helmond,,2019,91524.0
Helmond,,2020,92423.0
Helvoirt,,1988,4546.0
Helvoirt,,2000,4546.0
Helvoirt,,2005,4546.0
Helvoirt,,2019,4546.0
Helvoirt,,2020,4546.0
Hendrik-Ido-Ambacht,,1988,18920.0
Hendrik-Ido-Ambacht,,2000,20986.0
Hendrik-Ido-Ambacht,,2005,23690.0
Hendrik-Ido-Ambacht,,2019,30966.0
Hendrik-Ido-Ambacht,,2020,31202.0
Hengelo (Gld.),,1988,8256.0
Hengelo (Gld.),,2000,8409.0
Hengelo (Gld.),,2005,8409.0
Hengelo (Gld.),,2019,8409.0
Hengelo (Gld.),,2020,8409.0
Hengelo (O.),,1988,76721.0
Hengelo (O.),,2000,79751.0
Hengelo (O.),,2005,81156.0
Hengelo (O.),,2019,80683.0
Hengelo (O.),,2020,81140.0
Herten,,1988,3446.0
Herten,,2000,3446.0
Herten,,2005,3446.0
Herten,,2019,3446.0
Herten,,2020,3446.0
's-Hertogenbosch,,1988,89988.0
's-Hertogenbosch,,2000,129034.0
's-Hertogenbosch,,2005,133978.0
's-Hertogenbosch,,2019,154205.0
's-Hertogenbosch,,2020,155111.0
Heteren,,1988,8474.0
Heteren,,2000,9176.0
Heteren,,2005,9176.0
Heteren,,2019,9176.0
Heteren,,2020,9176.0
Heumen,,1988,13452.0
Heumen,,2000,16237.0
Heumen,,2005,16795.0
Heumen,,2019,16486.0
Heumen,,2020,16454.0
Heusden,,1988,5736.0
Heusden,,2000,42779.0
Heusden,,2005,43051.0
Heusden,,2019,44135.0
Heusden,,2020,44692.0
Heythuysen,,1988,5828.0
Heythuysen,,2000,12029.0
Heythuysen,,2005,12283.0
Heythuysen,,2019,12283.0
Heythuysen,,2020,12283.0
Hillegom,,1988,20038.0
Hillegom,,2000,20664.0
Hillegom,,2005,20451.0
Hillegom,,2019,21966.0
Hillegom,,2020,22209.0
Hilvarenbeek,,1988,9761.0
Hilvarenbeek,,2000,14629.0
Hilvarenbeek,,2005,15072.0
Hilvarenbeek,,2019,15334.0
Hilvarenbeek,,2020,15518.0
Hilversum,,1988,85150.0
Hilversum,,2000,82177.0
Hilversum,,2005,83682.0
Hilversum,,2019,90238.0
Hilversum,,2020,90831.0
Hoeksche Waard,,1988,86656.0
Hoeksche Waard,,2000,86656.0
Hoeksche Waard,,2005,86656.0
Hoeksche Waard,,2019,86656.0
Hoeksche Waard,,2020,87401.0
Hoevelaken,,1988,8466.0
Hoevelaken,,2000,8466.0
Hoevelaken,,2005,8466.0
Hoevelaken,,2019,8466.0
Hoevelaken,,2020,8466.0
Hoeven,,1988,8033.0
Hoeven,,2000,8033.0
Hoeven,,2005,8033.0
Hoeven,,2019,8033.0
Hoeven,,2020,8033.0
Hof van Twente,,1988,34941.0
Hof van Twente,,2000,34941.0
Hof van Twente,,2005,34941.0
Hof van Twente,,2019,34940.0
Hof van Twente,,2020,35017.0
Het Hogeland,,1988,47888.0
Het Hogeland,,2000,47888.0
Het Hogeland,,2005,47888.0
Het Hogeland,,2019,47888.0
Het Hogeland,,2020,47801.0
Hollands Kroon,,1988,47815.0
Hollands Kroon,,2000,47815.0
Hollands Kroon,,2005,47815.0
Hollands Kroon,,2019,47815.0
Hollands Kroon,,2020,48432.0
Holten,,1988,8623.0
Holten,,2000,8832.0
Holten,,2005,8832.0
Holten,,2019,8832.0
Holten,,2020,8832.0
Hontenisse,,1988,7468.0
Hontenisse,,2000,7923.0
Hontenisse,,2005,7923.0
Hontenisse,,2019,7923.0
Hontenisse,,2020,7923.0
Hooge en Lage Mierde,,1988,3840.0
Hooge en Lage Mierde,,2000,3840.0
Hooge en Lage Mierde,,2005,3840.0
Hooge en Lage Mierde,,2019,3840.0
Hooge en Lage Mierde,,2020,3840.0
Hooge en Lage Zwaluwe,,1988,5943.0
Hooge en Lage Zwaluwe,,2000,5943.0
Hooge en Lage Zwaluwe,,2005,5943.0
Hooge en Lage Zwaluwe,,2019,5943.0
Hooge en Lage Zwaluwe,,2020,5943.0
Hoogeloon Hapert en Casteren,,1988,8118.0
Hoogeloon Hapert en Casteren,,2000,8118.0
Hoogeloon Hapert en Casteren,,2005,8118.0
Hoogeloon Hapert en Casteren,,2019,8118.0
Hoogeloon Hapert en Casteren,,2020,8118.0
Hoogeveen,,1988,45413.0
Hoogeveen,,2000,52790.0
Hoogeveen,,2005,53886.0
Hoogeveen,,2019,55662.0
Hoogeveen,,2020,55699.0
Hoogezand-Sappemeer,,1988,34799.0
Hoogezand-Sappemeer,,2000,33053.0
Hoogezand-Sappemeer,,2005,34363.0
Hoogezand-Sappemeer,,2019,34363.0
Hoogezand-Sappemeer,,2020,34363.0
Hoorn,,1988,55345.0
Hoorn,,2000,64604.0
Hoorn,,2005,68136.0
Hoorn,,2019,73004.0
Hoorn,,2020,73261.0
Horn,,1988,3807.0
Horn,,2000,3807.0
Horn,,2005,3807.0
Horn,,2019,3807.0
Horn,,2020,3807.0
Horst,,1988,17458.0
Horst,,2000,19584.0
Horst,,2005,19584.0
Horst,,2019,19584.0
Horst,,2020,19584.0
Horst aan de Maas,,1988,28722.0
Horst aan de Maas,,2000,28722.0
Horst aan de Maas,,2005,28722.0
Horst aan de Maas,,2019,42291.0
Horst aan de Maas,,2020,42429.0
Houten,,1988,21985.0
Houten,,2000,33313.0
Houten,,2005,43529.0
Houten,,2019,49911.0
Houten,,2020,50146.0
Huijbergen,,1988,2033.0
Huijbergen,,2000,2033.0
Huijbergen,,2005,2033.0
Huijbergen,,2019,2033.0
Huijbergen,,2020,2033.0
Huissen,,1988,15534.0
Huissen,,2000,15773.0
Huissen,,2005,15773.0
Huissen,,2019,15773.0
Huissen,,2020,15773.0
Huizen,,1988,41401.0
Huizen,,2000,42141.0
Huizen,,2005,42098.0
Huizen,,2019,41273.0
Huizen,,2020,41273.0
Hulst,,1988,18624.0
Hulst,,2000,19547.0
Hulst,,2005,27883.0
Hulst,,2019,27524.0
Hulst,,2020,27556.0
Hummelo en Keppel,,1988,4397.0
Hummelo en Keppel,,2000,4496.0
Hummelo en Keppel,,2005,4496.0
Hummelo en Keppel,,2019,4496.0
Hummelo en Keppel,,2020,4496.0
Hunsel,,1988,5395.0
Hunsel,,2000,6070.0
Hunsel,,2005,6231.0
Hunsel,,2019,6231.0
Hunsel,,2020,6231.0
IJsselham,,1988,5272.0
IJsselham,,2000,5593.0
IJsselham,,2005,5593.0
IJsselham,,2019,5593.0
IJsselham,,2020,5593.0
IJsselmuiden,,1988,12744.0
IJsselmuiden,,2000,14845.0
IJsselmuiden,,2005,14845.0
IJsselmuiden,,2019,14845.0
IJsselmuiden,,2020,14845.0
IJsselstein,,1988,18611.0
IJsselstein,,2000,28714.0
IJsselstein,,2005,33608.0
IJsselstein,,2019,34160.0
IJsselstein,,2020,34109.0
Ilpendam,,1988,3111.0
Ilpendam,,2000,3111.0
Ilpendam,,2005,3111.0
Ilpendam,,2019,3111.0
Ilpendam,,2020,3111.0
Jacobswoude,,1988,10747.0
Jacobswoude,,2000,10747.0
Jacobswoude,,2005,10747.0
Jacobswoude,,2019,10747.0
Jacobswoude,,2020,10747.0
Jisp,,1988,943.0
Jisp,,2000,943.0
Jisp,,2005,943.0
Jisp,,2019,943.0
Jisp,,2020,943.0
Kaag en Braassem,,1988,26866.0
Kaag en Braassem,,2000,26866.0
Kaag en Braassem,,2005,26866.0
Kaag en Braassem,,2019,26866.0
Kaag en Braassem,,2020,27297.0
Kamerik,,1988,3701.0
Kamerik,,2000,3701.0
Kamerik,,2005,3701.0
Kamerik,,2019,3701.0
Kamerik,,2020,3701.0
Kampen,,1988,32761.0
Kampen,,2000,32705.0
Kampen,,2005,48980.0
Kampen,,2019,53779.0
Kampen,,2020,54319.0
Kantens,,1988,1785.0
Kantens,,2000,1785.0
Kantens,,2005,1785.0
Kantens,,2019,1785.0
Kantens,,2020,1785.0
Kapelle,,1988,10083.0
Kapelle,,2000,11174.0
Kapelle,,2005,11609.0
Kapelle,,2019,12785.0
Kapelle,,2020,12695.0
Katwijk,,1988,39218.0
Katwijk,,2000,40753.0
Katwijk,,2005,42024.0
